cluster,cluster_name,district,num_reviews,rating_overall,photos_count,instant_book,min_nights,extra_guest_fee_policy,nearest_poi_dist_km,bedrooms,baths
1,로컬 주거형,Yeongdeungpo-gu,82,4.93,39,False,2,0,0.213,1,1.0
1,로컬 주거형,Songpa-gu,27,4.93,47,True,0,1,0.162,2,1.0
2,가성비 신흥형,Geumcheon-gu,9,5.0,15,True,2,0,0.314,1,1.0
3,프리미엄 비즈니스,Jung-gu,21,4.48,12,False,0,0,0.013,1,1.0
1,로컬 주거형,Songpa-gu,14,4.29,20,False,1,0,0.125,2,1.0
3,프리미엄 비즈니스,Jongno-gu,29,4.86,23,False,3,0,0.245,1,1.0
1,로컬 주거형,Songpa-gu,55,4.22,14,True,1,0,0.021,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,9,4.33,13,True,1,1,0.078,1,1.0
1,로컬 주거형,Yeongdeungpo-gu,28,5.0,47,False,28,1,0.146,1,1.0
0,핫플 수익형,Mapo-gu,7,4.71,32,True,0,0,0.096,2,1.0
3,프리미엄 비즈니스,Jongno-gu,6,4.67,12,False,1,0,0.033,1,1.0
0,핫플 수익형,Mapo-gu,38,4.5,14,True,2,0,0.085,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,231,4.87,79,True,1,1,0.089,2,1.0
0,핫플 수익형,Mapo-gu,120,4.61,67,False,2,0,0.129,2,1.0
2,가성비 신흥형,Seodaemun-gu,69,4.87,19,False,1,1,0.189,1,1.0
0,핫플 수익형,Mapo-gu,47,4.77,24,False,2,0,0.097,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,16,4.56,37,False,0,0,0.245,3,1.0
0,핫플 수익형,Mapo-gu,15,4.87,23,True,1,0,0.092,3,1.0
0,핫플 수익형,Mapo-gu,107,4.74,25,False,4,0,0.208,1,1.0
3,프리미엄 비즈니스,Jongno-gu,38,4.55,11,False,7,0,0.076,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,60,4.95,41,False,1,0,0.017,0,0.0
0,핫플 수익형,Mapo-gu,47,4.72,22,False,3,0,0.088,5,1.0
1,로컬 주거형,Gangdong-gu,47,4.79,26,False,2,0,0.209,1,1.0
1,로컬 주거형,Gangseo-gu,49,4.94,13,False,2,0,0.265,1,1.0
1,로컬 주거형,Jungnang-gu,21,4.57,26,True,1,0,0.323,1,2.0
1,로컬 주거형,Gangbuk-gu,188,4.88,29,False,5,0,0.146,1,1.0
0,핫플 수익형,Mapo-gu,37,4.78,25,True,2,1,0.276,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,14,4.79,18,False,1,0,0.03,0,1.0
3,프리미엄 비즈니스,Jung-gu,21,4.52,10,False,1,0,0.079,1,1.0
1,로컬 주거형,Gwangjin-gu,83,4.88,20,False,1,0,0.318,1,1.0
1,로컬 주거형,Songpa-gu,48,4.83,26,False,13,0,0.165,1,1.0
1,로컬 주거형,Gangseo-gu,53,4.83,76,False,2,0,0.031,2,1.0
2,가성비 신흥형,Dongdaemun-gu,15,4.8,24,True,6,0,0.022,1,1.0
3,프리미엄 비즈니스,Jongno-gu,11,4.91,9,True,0,0,0.044,1,1.0
0,핫플 수익형,Mapo-gu,28,4.71,24,False,0,0,0.015,2,1.0
1,로컬 주거형,Yeongdeungpo-gu,51,4.9,33,False,1,0,0.09,1,1.0
0,핫플 수익형,Mapo-gu,19,4.84,25,True,0,0,0.045,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,22,4.55,11,False,5,0,0.023,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,51,4.57,38,True,7,1,0.1,1,1.0
1,로컬 주거형,Yangcheon-gu,243,4.91,61,False,2,0,0.068,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,27,4.3,48,True,2,0,0.085,3,1.0
0,핫플 수익형,Mapo-gu,17,4.88,8,True,1,1,0.041,0,1.0
0,핫플 수익형,Mapo-gu,25,5.0,22,True,3,0,0.134,2,1.0
2,가성비 신흥형,Seodaemun-gu,30,4.73,14,True,1,0,0.08,0,0.0
0,핫플 수익형,Mapo-gu,38,5.0,13,False,5,0,0.158,0,0.0
3,프리미엄 비즈니스,Jung-gu,240,4.85,11,True,1,0,0.076,1,1.0
2,가성비 신흥형,Seodaemun-gu,24,4.75,30,False,3,0,0.097,1,1.0
3,프리미엄 비즈니스,Jung-gu,4,2.75,21,False,2,0,0.039,0,0.0
3,프리미엄 비즈니스,Jongno-gu,35,4.74,18,False,3,0,0.074,1,1.0
1,로컬 주거형,Gangdong-gu,3,5.0,31,False,15,0,0.13,1,1.0
1,로컬 주거형,Dobong-gu,25,5.0,27,False,6,0,0.254,1,1.0
3,프리미엄 비즈니스,Jongno-gu,37,4.86,40,True,2,0,0.037,1,0.0
0,핫플 수익형,Mapo-gu,23,4.74,43,False,0,0,0.053,3,1.0
1,로컬 주거형,Gangdong-gu,13,4.69,17,False,1,0,0.166,1,1.0
1,로컬 주거형,Songpa-gu,34,4.97,13,False,0,0,0.065,1,1.0
0,핫플 수익형,Mapo-gu,7,5.0,19,False,0,0,0.06,2,1.0
3,프리미엄 비즈니스,Jung-gu,176,4.82,37,True,2,0,0.111,1,1.0
0,핫플 수익형,Mapo-gu,247,4.65,47,True,1,0,0.069,2,1.0
0,핫플 수익형,Mapo-gu,11,5.0,23,False,0,0,0.185,3,1.0
1,로컬 주거형,Gwangjin-gu,106,4.61,18,True,1,0,0.117,1,1.0
3,프리미엄 비즈니스,Jongno-gu,1,0.0,40,True,1,0,0.05,0,1.0
2,가성비 신흥형,Guro-gu,51,4.96,20,False,0,0,0.549,2,1.0
3,프리미엄 비즈니스,Yongsan-gu,31,4.87,30,True,1,1,0.029,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,25,4.76,34,True,1,0,0.052,1,1.0
2,가성비 신흥형,Gwanak-gu,44,4.82,31,True,1,1,0.106,1,1.0
0,핫플 수익형,Mapo-gu,44,4.61,14,True,5,0,0.074,1,1.0
1,로컬 주거형,Gangbuk-gu,10,5.0,27,True,1,0,0.121,0,0.0
2,가성비 신흥형,Dongdaemun-gu,21,4.81,16,False,2,0,0.218,1,1.0
0,핫플 수익형,Mapo-gu,66,4.65,39,True,1,0,0.037,1,1.0
2,가성비 신흥형,Gwanak-gu,76,4.91,15,False,3,0,0.123,1,1.0
3,프리미엄 비즈니스,Seocho-gu,10,4.6,20,False,1,1,0.12,2,1.0
3,프리미엄 비즈니스,Jongno-gu,10,4.4,10,True,1,0,0.035,1,1.0
1,로컬 주거형,Gwangjin-gu,41,4.8,17,True,1,0,0.103,2,1.0
3,프리미엄 비즈니스,Yongsan-gu,22,4.95,39,False,28,0,0.132,1,1.0
0,핫플 수익형,Mapo-gu,36,4.72,15,True,2,0,0.15,1,1.0
0,핫플 수익형,Mapo-gu,12,4.83,9,False,1,0,0.024,0,0.0
0,핫플 수익형,Mapo-gu,17,4.71,47,False,1,0,0.216,1,1.0
3,프리미엄 비즈니스,Jongno-gu,153,4.74,34,False,3,1,0.199,1,1.0
2,가성비 신흥형,Gwanak-gu,23,4.96,61,False,0,0,0.406,2,1.0
3,프리미엄 비즈니스,Seocho-gu,93,4.82,77,False,25,1,0.154,1,1.0
1,로컬 주거형,Songpa-gu,36,4.58,141,True,1,0,0.022,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,236,4.8,19,True,2,0,0.418,1,1.0
2,가성비 신흥형,Gwanak-gu,42,4.86,48,True,0,0,0.159,2,1.0
0,핫플 수익형,Mapo-gu,22,4.73,21,False,3,1,0.086,1,1.0
1,로컬 주거형,Gangseo-gu,17,4.82,16,False,4,0,0.219,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,9,5.0,18,True,1,1,0.08,1,1.0
0,핫플 수익형,Mapo-gu,132,4.79,13,True,1,0,0.144,1,1.0
1,로컬 주거형,Eunpyeong-gu,17,4.24,42,True,3,0,0.019,2,1.0
2,가성비 신흥형,Gwanak-gu,52,4.96,63,False,0,0,0.383,2,1.0
3,프리미엄 비즈니스,Yongsan-gu,72,4.67,7,False,3,0,0.088,1,1.0
1,로컬 주거형,Gangseo-gu,24,4.88,17,False,3,0,0.051,1,1.0
1,로컬 주거형,Gwangjin-gu,133,4.7,11,False,1,0,0.153,1,1.0
1,로컬 주거형,Gwangjin-gu,190,4.86,8,True,1,1,0.32,1,0.0
3,프리미엄 비즈니스,Gangnam-gu,5,5.0,22,False,2,0,0.266,1,1.0
2,가성비 신흥형,Seodaemun-gu,59,4.49,5,False,3,0,0.015,1,1.0
1,로컬 주거형,Yangcheon-gu,46,4.67,23,False,1,0,0.504,2,1.0
0,핫플 수익형,Mapo-gu,5,5.0,6,False,1,0,0.152,1,1.0
3,프리미엄 비즈니스,Jung-gu,29,5.0,28,False,0,0,0.046,2,1.0
1,로컬 주거형,Gangseo-gu,32,4.78,29,False,2,0,0.252,1,1.0
1,로컬 주거형,Yeongdeungpo-gu,34,4.85,37,True,0,0,0.069,1,1.0
0,핫플 수익형,Mapo-gu,23,4.91,10,True,7,0,0.027,1,1.0
1,로컬 주거형,Eunpyeong-gu,9,4.22,12,False,1,1,0.226,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,36,4.97,25,True,3,0,0.087,0,0.0
3,프리미엄 비즈니스,Gangnam-gu,182,4.93,43,True,2,1,0.242,0,0.0
2,가성비 신흥형,Dongjak-gu,23,4.43,51,True,2,0,0.212,1,1.0
0,핫플 수익형,Mapo-gu,1,0.0,61,False,5,0,0.023,4,3.0
0,핫플 수익형,Mapo-gu,14,4.71,38,False,0,1,0.12,3,1.0
3,프리미엄 비즈니스,Jung-gu,16,4.94,59,True,0,0,0.077,2,1.0
0,핫플 수익형,Mapo-gu,65,4.82,39,True,0,0,0.119,2,1.0
0,핫플 수익형,Mapo-gu,49,4.94,34,False,0,0,0.176,2,1.0
3,프리미엄 비즈니스,Jung-gu,13,4.38,10,False,1,0,0.052,1,1.0
1,로컬 주거형,Gwangjin-gu,33,4.85,258,True,3,0,0.08,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,16,4.75,8,False,5,0,0.091,1,1.0
0,핫플 수익형,Mapo-gu,63,4.89,31,False,1,0,0.021,1,1.0
1,로컬 주거형,Seongdong-gu,31,4.94,52,True,0,0,0.185,2,1.0
2,가성비 신흥형,Gwanak-gu,43,4.72,26,False,1,0,0.197,1,1.0
1,로컬 주거형,Yeongdeungpo-gu,67,4.73,19,False,1,0,0.056,2,1.0
0,핫플 수익형,Mapo-gu,4,5.0,13,False,3,0,0.268,1,1.0
3,프리미엄 비즈니스,Jung-gu,13,4.77,12,False,28,0,0.118,0,1.0
3,프리미엄 비즈니스,Gangnam-gu,81,4.74,25,True,1,0,0.091,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,18,4.72,15,True,5,0,0.179,2,1.0
1,로컬 주거형,Gangdong-gu,41,4.95,117,False,0,0,0.257,3,1.0
1,로컬 주거형,Yeongdeungpo-gu,58,4.78,16,True,4,0,0.282,1,1.5
3,프리미엄 비즈니스,Gangnam-gu,26,4.65,44,True,5,0,0.063,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,46,4.96,15,False,2,0,0.097,0,0.0
3,프리미엄 비즈니스,Jung-gu,3,5.0,23,True,3,0,0.062,1,1.0
3,프리미엄 비즈니스,Jung-gu,5,5.0,32,False,1,0,0.029,1,1.0
0,핫플 수익형,Mapo-gu,72,4.6,16,False,2,1,0.153,1,1.0
1,로컬 주거형,Gangbuk-gu,10,5.0,27,True,1,0,0.186,0,0.0
2,가성비 신흥형,Gwanak-gu,54,4.94,25,False,0,0,0.153,1,1.0
0,핫플 수익형,Mapo-gu,107,4.87,33,False,1,0,0.16,1,1.0
1,로컬 주거형,Gangbuk-gu,57,4.93,36,False,28,0,0.128,1,1.0
3,프리미엄 비즈니스,Jongno-gu,21,4.43,21,True,2,1,0.02,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,8,4.5,16,False,1,1,0.114,1,1.0
0,핫플 수익형,Mapo-gu,44,4.36,20,False,1,0,0.164,0,0.0
3,프리미엄 비즈니스,Jung-gu,7,4.43,58,True,1,0,0.028,0,0.0
1,로컬 주거형,Songpa-gu,15,4.67,23,True,1,0,0.469,1,1.0
1,로컬 주거형,Gangseo-gu,30,4.87,12,False,4,0,0.527,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,8,3.75,10,True,2,0,0.191,1,1.0
3,프리미엄 비즈니스,Seocho-gu,68,4.68,37,True,1,1,0.111,1,1.0
3,프리미엄 비즈니스,Jongno-gu,557,4.58,11,True,1,0,0.119,0,1.0
2,가성비 신흥형,Gwanak-gu,54,4.63,30,True,2,1,0.165,0,1.0
0,핫플 수익형,Mapo-gu,41,4.54,5,False,2,1,0.09,1,1.0
0,핫플 수익형,Mapo-gu,26,4.85,15,False,0,0,0.161,1,1.0
3,프리미엄 비즈니스,Jung-gu,2,0.0,71,True,2,0,0.012,1,1.0
2,가성비 신흥형,Dongdaemun-gu,34,4.94,23,False,2,0,0.396,1,1.0
1,로컬 주거형,Seongbuk-gu,111,4.75,51,False,1,0,0.089,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,58,4.59,68,False,5,0,0.252,1,1.0
3,프리미엄 비즈니스,Jung-gu,17,5.0,60,False,0,0,0.108,3,1.0
0,핫플 수익형,Mapo-gu,47,4.94,66,False,1,0,0.05,0,2.0
2,가성비 신흥형,Seodaemun-gu,52,4.6,24,True,1,0,0.021,0,0.0
3,프리미엄 비즈니스,Seocho-gu,89,4.92,15,False,3,0,0.167,1,1.0
0,핫플 수익형,Mapo-gu,34,4.65,10,True,4,0,0.046,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,26,4.46,12,False,5,0,0.097,1,1.0
1,로컬 주거형,Yeongdeungpo-gu,39,4.72,22,False,2,1,0.276,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,221,4.94,43,True,2,1,0.049,0,0.0
3,프리미엄 비즈니스,Yongsan-gu,12,4.83,32,False,2,0,0.045,2,1.0
1,로컬 주거형,Yeongdeungpo-gu,111,4.86,46,False,28,0,0.02,1,1.0
0,핫플 수익형,Mapo-gu,20,4.3,10,False,1,1,0.051,1,1.0
1,로컬 주거형,Gangbuk-gu,160,4.91,40,True,3,0,0.086,3,1.0
3,프리미엄 비즈니스,Jung-gu,8,4.63,29,True,0,0,0.071,1,1.0
0,핫플 수익형,Mapo-gu,78,4.9,40,False,2,0,0.048,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,104,4.91,34,False,1,1,0.046,1,1.0
2,가성비 신흥형,Dongjak-gu,28,4.75,15,False,4,0,0.403,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,45,4.87,34,True,1,0,0.014,1,1.0
2,가성비 신흥형,Seodaemun-gu,66,4.8,7,False,2,0,0.052,1,1.0
3,프리미엄 비즈니스,Jongno-gu,63,4.73,17,False,1,0,0.033,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,26,4.85,38,True,0,0,0.101,2,1.0
1,로컬 주거형,Seongbuk-gu,15,4.87,19,False,1,0,0.098,1,1.0
3,프리미엄 비즈니스,Jung-gu,30,4.87,19,True,3,0,0.05,1,1.0
2,가성비 신흥형,Gwanak-gu,33,4.85,36,False,0,0,0.173,2,1.0
3,프리미엄 비즈니스,Yongsan-gu,3,4.67,26,True,3,1,0.077,2,1.0
3,프리미엄 비즈니스,Jongno-gu,32,4.78,78,True,2,1,0.062,0,0.0
3,프리미엄 비즈니스,Yongsan-gu,16,4.75,61,False,0,0,0.119,2,1.0
1,로컬 주거형,Gangseo-gu,42,4.9,43,False,1,0,0.281,2,1.0
2,가성비 신흥형,Dongjak-gu,17,4.59,28,False,2,0,0.085,3,2.0
3,프리미엄 비즈니스,Jung-gu,14,4.93,29,False,3,1,0.021,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,32,4.94,19,True,0,0,0.157,1,1.0
1,로컬 주거형,Gangseo-gu,23,4.96,20,True,6,1,0.265,1,1.0
3,프리미엄 비즈니스,Jongno-gu,123,4.71,12,False,3,0,0.092,1,1.0
3,프리미엄 비즈니스,Jung-gu,4,5.0,80,True,2,0,0.065,1,1.0
3,프리미엄 비즈니스,Seocho-gu,42,4.86,23,False,0,0,0.017,1,1.0
3,프리미엄 비즈니스,Jongno-gu,1,0.0,12,True,1,0,0.108,2,0.0
1,로컬 주거형,Gangseo-gu,161,4.81,20,False,1,0,0.242,1,1.0
3,프리미엄 비즈니스,Jongno-gu,3,5.0,13,False,28,0,0.179,1,1.0
3,프리미엄 비즈니스,Jung-gu,2,0.0,14,False,0,0,0.05,2,1.0
3,프리미엄 비즈니스,Yongsan-gu,64,4.47,5,False,1,0,0.078,0,0.0
1,로컬 주거형,Gangseo-gu,185,4.85,22,False,1,0,0.042,1,1.0
3,프리미엄 비즈니스,Jung-gu,18,4.06,13,False,2,0,0.143,0,0.0
1,로컬 주거형,Dobong-gu,22,4.91,78,False,5,0,0.621,2,1.0
3,프리미엄 비즈니스,Jung-gu,19,4.53,26,True,1,0,0.056,1,1.0
3,프리미엄 비즈니스,Jongno-gu,145,4.76,37,True,1,0,0.019,1,0.0
3,프리미엄 비즈니스,Jung-gu,4,4.25,46,True,1,0,0.054,1,1.5
2,가성비 신흥형,Gwanak-gu,24,4.75,25,False,3,0,0.06,1,1.0
0,핫플 수익형,Mapo-gu,29,4.97,22,False,3,1,0.076,1,1.0
1,로컬 주거형,Gwangjin-gu,93,4.86,21,False,2,1,0.054,1,1.0
3,프리미엄 비즈니스,Jung-gu,59,4.71,19,False,1,0,0.086,1,1.0
3,프리미엄 비즈니스,Jongno-gu,52,4.46,8,True,1,0,0.17,1,1.0
1,로컬 주거형,Yangcheon-gu,29,4.93,16,True,3,0,0.425,2,1.0
3,프리미엄 비즈니스,Jung-gu,55,4.84,35,True,3,0,0.069,1,1.0
2,가성비 신흥형,Seodaemun-gu,27,5.0,62,False,0,0,0.036,2,1.0
0,핫플 수익형,Mapo-gu,7,4.71,50,True,0,0,0.008,3,2.0
1,로컬 주거형,Songpa-gu,86,4.8,21,False,1,0,0.089,1,1.0
0,핫플 수익형,Mapo-gu,184,4.88,42,False,1,0,0.076,1,1.0
3,프리미엄 비즈니스,Seocho-gu,65,4.8,18,True,1,0,0.085,1,1.0
1,로컬 주거형,Seongbuk-gu,150,4.67,27,True,3,1,0.335,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,61,4.52,6,False,1,0,0.064,0,0.0
0,핫플 수익형,Mapo-gu,23,4.48,11,True,2,0,0.205,1,1.0
0,핫플 수익형,Mapo-gu,21,4.81,42,False,20,0,0.131,3,1.0
3,프리미엄 비즈니스,Jung-gu,43,4.93,20,True,2,0,0.042,1,1.0
2,가성비 신흥형,Seodaemun-gu,129,4.76,16,True,1,0,0.072,1,1.0
1,로컬 주거형,Eunpyeong-gu,22,4.73,23,True,1,0,0.083,2,1.0
3,프리미엄 비즈니스,Jung-gu,17,4.82,17,False,0,0,0.036,1,2.0
0,핫플 수익형,Mapo-gu,6,5.0,65,True,0,0,0.04,1,1.5
2,가성비 신흥형,Gwanak-gu,49,4.76,14,False,2,0,0.188,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,67,4.58,21,False,5,0,0.214,1,1.0
0,핫플 수익형,Mapo-gu,65,5.0,9,False,3,0,0.1,0,0.0
1,로컬 주거형,Gangseo-gu,12,4.92,19,False,4,0,0.404,1,1.0
0,핫플 수익형,Mapo-gu,135,4.75,18,True,3,0,0.223,1,1.0
1,로컬 주거형,Seongbuk-gu,98,4.74,45,True,3,1,0.195,1,1.0
3,프리미엄 비즈니스,Seocho-gu,2,0.0,19,True,1,0,0.12,1,1.0
1,로컬 주거형,Seongbuk-gu,54,4.5,28,False,3,0,0.029,1,1.0
3,프리미엄 비즈니스,Jung-gu,17,4.18,31,True,1,0,0.102,1,1.0
1,로컬 주거형,Nowon-gu,10,5.0,58,False,14,0,0.213,1,1.0
2,가성비 신흥형,Dongjak-gu,84,4.67,43,True,3,0,0.461,1,1.0
1,로컬 주거형,Seongbuk-gu,20,4.85,33,False,0,0,0.085,1,1.0
1,로컬 주거형,Yeongdeungpo-gu,19,4.68,23,True,2,1,0.444,0,0.0
3,프리미엄 비즈니스,Jung-gu,3,5.0,38,False,2,0,0.01,3,1.0
2,가성비 신흥형,Seodaemun-gu,100,4.79,22,False,1,0,0.442,0,0.0
3,프리미엄 비즈니스,Seocho-gu,58,4.84,14,False,3,0,0.307,1,1.0
2,가성비 신흥형,Dongdaemun-gu,12,4.33,22,False,3,0,0.06,1,1.0
3,프리미엄 비즈니스,Jung-gu,22,4.91,13,False,3,0,0.018,2,2.0
3,프리미엄 비즈니스,Yongsan-gu,54,4.44,16,True,2,0,0.035,1,7.0
3,프리미엄 비즈니스,Jung-gu,27,4.89,23,True,3,0,0.143,1,1.0
2,가성비 신흥형,Geumcheon-gu,181,4.95,30,True,1,0,0.305,1,1.0
1,로컬 주거형,Seongbuk-gu,63,4.95,13,False,5,0,0.197,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,24,4.83,42,False,3,1,0.084,2,1.0
3,프리미엄 비즈니스,Yongsan-gu,5,5.0,12,False,0,1,0.096,2,1.0
0,핫플 수익형,Mapo-gu,103,4.98,22,False,2,1,0.209,0,0.0
3,프리미엄 비즈니스,Gangnam-gu,13,4.46,20,True,1,0,0.172,2,1.0
2,가성비 신흥형,Dongdaemun-gu,16,4.69,25,False,2,1,0.405,2,1.0
2,가성비 신흥형,Guro-gu,28,5.0,8,False,14,0,0.278,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,29,4.72,8,True,7,1,0.034,1,1.0
2,가성비 신흥형,Dongdaemun-gu,68,4.96,47,True,28,0,0.104,1,1.0
1,로컬 주거형,Yeongdeungpo-gu,50,4.92,37,True,0,0,0.166,1,1.0
3,프리미엄 비즈니스,Seocho-gu,48,4.81,15,False,0,0,0.134,1,1.0
1,로컬 주거형,Gangbuk-gu,44,4.89,14,True,2,0,0.72,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,71,4.94,17,False,2,1,0.195,0,0.0
1,로컬 주거형,Yeongdeungpo-gu,39,4.9,30,False,0,0,0.139,1,1.0
2,가성비 신흥형,Gwanak-gu,48,4.83,12,False,5,0,0.573,1,1.0
1,로컬 주거형,Seongdong-gu,3,5.0,20,True,0,0,0.016,1,1.0
1,로컬 주거형,Yeongdeungpo-gu,21,4.76,23,True,2,1,0.183,0,0.0
1,로컬 주거형,Jungnang-gu,54,4.83,30,True,3,0,0.416,1,1.0
0,핫플 수익형,Mapo-gu,84,4.86,113,False,1,0,0.224,0,0.0
2,가성비 신흥형,Gwanak-gu,23,4.87,54,False,1,0,0.433,2,1.0
1,로컬 주거형,Songpa-gu,19,4.68,14,False,1,0,0.237,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,31,4.84,11,False,1,0,0.161,1,1.0
3,프리미엄 비즈니스,Jongno-gu,15,4.67,21,True,1,0,0.167,1,1.0
3,프리미엄 비즈니스,Jung-gu,4,4.5,25,False,1,0,0.169,1,1.0
3,프리미엄 비즈니스,Jongno-gu,35,4.69,42,True,2,0,0.04,1,1.0
1,로컬 주거형,Dobong-gu,67,4.93,30,False,2,0,0.501,1,1.0
0,핫플 수익형,Mapo-gu,104,4.98,32,False,3,1,0.081,0,0.0
2,가성비 신흥형,Dongjak-gu,136,4.98,92,False,1,1,0.217,2,0.0
3,프리미엄 비즈니스,Jongno-gu,20,4.6,25,True,0,0,0.059,1,1.0
3,프리미엄 비즈니스,Jung-gu,28,4.64,10,False,1,0,0.135,1,1.0
1,로컬 주거형,Gangseo-gu,12,4.67,29,False,3,0,0.119,3,1.0
1,로컬 주거형,Yangcheon-gu,38,4.87,26,False,2,0,0.079,2,1.0
1,로컬 주거형,Gangbuk-gu,72,4.79,30,True,5,0,0.18,1,1.0
0,핫플 수익형,Mapo-gu,22,5.0,21,False,28,0,0.285,1,1.0
1,로컬 주거형,Gwangjin-gu,79,4.57,17,False,1,0,0.178,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,14,4.43,51,True,5,1,0.08,1,1.0
2,가성비 신흥형,Seodaemun-gu,66,4.77,10,False,4,1,0.392,1,1.0
3,프리미엄 비즈니스,Jung-gu,134,4.66,17,True,1,0,0.05,0,1.0
1,로컬 주거형,Gangseo-gu,31,4.94,16,False,3,0,0.12,1,1.0
1,로컬 주거형,Gwangjin-gu,36,4.86,19,False,2,0,0.121,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,28,4.93,35,True,1,0,0.249,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,33,4.91,27,False,1,0,0.034,1,1.0
3,프리미엄 비즈니스,Jongno-gu,42,4.71,38,True,2,0,0.037,1,1.0
3,프리미엄 비즈니스,Jongno-gu,9,5.0,15,False,3,0,0.113,0,0.0
2,가성비 신흥형,Seodaemun-gu,25,4.68,42,False,3,0,0.121,1,1.0
0,핫플 수익형,Mapo-gu,24,4.96,26,False,4,1,0.037,0,0.0
0,핫플 수익형,Mapo-gu,134,4.69,7,False,1,0,0.015,0,0.0
1,로컬 주거형,Songpa-gu,48,4.75,47,False,1,0,0.055,3,1.0
1,로컬 주거형,Songpa-gu,31,4.84,37,False,1,1,0.185,2,1.0
3,프리미엄 비즈니스,Jung-gu,50,4.76,10,True,2,0,0.078,1,1.0
1,로컬 주거형,Seongbuk-gu,55,4.85,26,False,3,0,0.468,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,4,5.0,42,False,2,0,0.16,3,1.0
2,가성비 신흥형,Seodaemun-gu,31,4.68,15,True,1,0,0.019,0,0.0
3,프리미엄 비즈니스,Seocho-gu,18,4.78,12,False,1,0,0.122,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,9,4.67,35,True,0,0,0.084,1,1.0
0,핫플 수익형,Mapo-gu,4,4.0,10,False,1,0,0.092,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,40,4.65,58,True,5,0,0.189,1,1.0
2,가성비 신흥형,Dongdaemun-gu,64,4.97,45,False,2,0,0.346,0,0.0
1,로컬 주거형,Seongbuk-gu,6,5.0,18,False,4,0,0.044,1,1.0
0,핫플 수익형,Mapo-gu,5,3.6,31,True,1,0,0.008,2,1.0
1,로컬 주거형,Eunpyeong-gu,10,4.7,39,False,2,0,0.07,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,59,4.2,29,False,1,0,0.132,2,1.0
3,프리미엄 비즈니스,Jung-gu,3,2.33,33,True,1,0,0.032,1,1.0
0,핫플 수익형,Mapo-gu,139,4.75,19,False,1,1,0.19,1,1.0
3,프리미엄 비즈니스,Jung-gu,111,4.71,49,True,3,0,0.036,0,0.0
2,가성비 신흥형,Dongjak-gu,99,4.84,29,True,1,0,0.061,1,1.0
0,핫플 수익형,Mapo-gu,21,4.86,29,False,1,0,0.024,2,1.0
1,로컬 주거형,Gangseo-gu,147,4.73,24,False,1,1,0.173,1,1.0
3,프리미엄 비즈니스,Seocho-gu,27,4.85,20,True,1,0,0.073,1,1.0
0,핫플 수익형,Mapo-gu,16,4.63,13,True,2,0,0.005,1,1.0
0,핫플 수익형,Mapo-gu,42,4.76,20,False,1,0,0.111,1,1.0
1,로컬 주거형,Gangdong-gu,8,5.0,30,False,1,0,0.062,3,2.0
1,로컬 주거형,Gwangjin-gu,17,5.0,29,False,1,0,0.175,2,1.0
1,로컬 주거형,Gangseo-gu,69,4.78,28,False,1,0,0.113,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,46,4.83,10,True,2,1,0.291,1,1.0
1,로컬 주거형,Gangseo-gu,18,5.0,17,False,4,0,0.065,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,10,5.0,11,False,5,0,0.256,1,1.0
1,로컬 주거형,Eunpyeong-gu,135,4.92,24,True,2,1,0.178,0,0.0
