,ttm_revpar
2028,109085.9
15274,11052.7
15361,10782.5
8722,39790.5
404,220891.3
384,227029.4
17010,6007.9
17166,5587.2
11488,25507.2
1653,120228.5
17419,4971.4
4930,66291.4
17041,5940.7
7334,48125.7
4029,74898.7
4271,72587.6
7879,44904.2
15966,8781.6
9013,38126.2
2228,103754.3
12909,19673.2
15078,24376.2
11051,27546.8
1026,148435.5
5305,62650.1
16022,20762.8
7842,45121.4
7831,45172.8
9711,34281.8
2932,89794.8
9,599960.7
11201,26900.4
1864,113265.6
4953,66054.8
255,265024.4
7397,47705.4
5925,57621.1
15108,11594.9
3406,82618.3
8172,43197.0
1600,121950.8
12627,20663.3
933,153078.9
2839,91078.6
11977,23483.2
8380,41913.2
6393,53941.1
16120,8400.2
5513,60916.3
7713,45864.1
7479,47223.3
6289,54624.7
3875,76778.2
4985,65729.0
14471,13841.9
5131,64395.5
12371,21791.8
544,193686.0
7917,44662.9
2804,91631.6
3813,77437.8
17362,5104.7
7162,49147.0
10144,31936.9
16330,7777.6
4601,69332.7
673,176180.8
8019,44122.8
12731,20311.8
9182,90334.0
5239,63314.9
12451,21383.1
12375,21772.5
1370,131024.9
16339,7756.0
7493,47141.2
18413,2690.2
9319,36380.7
2760,92669.9
3412,82560.3
8577,40659.8
13682,16764.3
10464,30321.6
3675,78959.3
16990,6052.1
16617,6978.8
5849,58290.8
3460,81853.9
1270,135784.9
6454,53615.6
13484,17500.4
10280,31197.7
5541,60694.2
12420,21544.2
14752,12726.4
13128,18850.6
12598,20792.6
4289,72421.2
16632,6957.4
5072,64899.1
1879,113043.7
6597,52798.3
15654,9805.5
18950,1667.2
2138,106272.9
133,333767.8
16569,12807.9
5200,63753.5
937,152919.6
832,160882.8
8020,44115.3
13364,17878.2
1550,123865.9
1228,137918.9
507,200029.7
14727,12841.2
11284,26514.7
6831,51228.3
3145,86592.2
11225,26780.8
10450,30395.6
9832,33588.1
15917,8954.7
9300,36502.2
6925,50666.5
10069,32263.0
3803,77597.2
17574,4567.5
5002,65548.8
4893,66778.6
4391,71506.0
13497,17453.8
14468,13853.3
13626,16969.7
19111,2063.6
9611,34830.1
4301,72322.4
11577,25106.2
5494,61022.1
2987,88910.7
6892,50886.1
1836,114138.3
3573,80314.3
7843,45118.7
3216,85429.6
11054,27540.4
10157,31888.4
1341,132147.0
4436,70930.1
7930,80537.0
9367,36092.8
10858,28466.3
9352,36196.9
18864,1838.8
11093,27320.6
10455,30368.0
13818,16289.7
11798,24289.4
5739,59095.4
13064,19132.3
6436,53723.2
1559,123551.2
10237,31452.0
2736,93011.1
19136,1409.5
12691,20449.3
6592,52813.1
1204,138641.1
5485,61066.3
1561,123502.9
13149,18769.2
13189,18622.9
7430,47518.0
2588,95994.6
962,151489.1
7633,46267.0
7055,49820.3
4998,65589.0
7139,49301.0
8527,40953.0
4455,70705.4
9635,34727.3
5527,60788.4
7736,86947.2
10158,31878.2
4874,66878.6
13139,18818.5
6842,51116.1
12672,20496.5
5498,61006.8
5342,123043.6
8337,42185.5
2189,104730.8
1073,145391.5
12142,22801.2
1180,139617.2
13043,19180.9
3729,78372.4
8103,43670.7
5787,58768.1
12604,20785.4
7580,46571.7
4625,69095.2
7660,46130.6
12915,19658.0
5148,64266.2
8913,38719.5
19709,625.2
13586,17111.0
5113,64544.9
2842,91038.3
724,171128.1
11046,27576.0
2550,96911.7
4486,70442.2
4285,72454.3
8612,81503.1
18361,2787.6
395,223355.7
7574,46618.1
18714,2111.0
4626,69085.9
1382,130401.6
17333,5174.6
9477,35485.3
14187,14887.4
16918,6256.9
6150,55813.5
5135,64368.0
2978,89112.7
11720,24596.1
5848,58294.5
3864,76914.3
3527,81118.7
14026,38377.4
14463,13873.0
7767,45558.8
7144,49247.5
10866,28440.2
2176,104982.3
5283,62892.7
5249,63180.9
1590,122367.0
4191,73338.1
1135,141577.4
2846,90984.7
3035,147340.6
2552,96872.7
6226,55214.2
13400,17780.4
9567,35034.3
12413,21584.0
7550,46756.8
13224,18486.2
735,170507.5
8033,44019.7
7985,44298.3
413,219268.6
12925,19623.5
10624,29532.6
5958,57316.0
8122,43513.2
834,160594.8
3347,83515.5
4079,74389.9
9499,35395.0
8878,38880.2
419,218022.1
12796,20119.4
10782,28902.6
7077,49681.8
9685,34434.0
14563,13493.5
12544,21012.0
17833,3999.3
2114,106983.2
9658,34598.2
12038,23180.0
14210,14771.6
3457,81884.9
5938,57468.8
4220,73062.2
11886,23903.9
4507,70258.2
8181,43153.6
1077,145257.0
4016,75161.5
16672,6842.8
5734,59115.1
8518,41004.7
5581,60393.0
5944,57447.6
13460,17576.8
2797,91702.2
5227,63490.9
4108,74072.6
10699,29204.9
2473,98413.7
13857,16142.7
7178,49058.6
11186,26948.8
1710,117929.5
860,158778.0
13535,30800.2
6581,52843.6
9834,56221.3
15320,10897.7
6109,56172.2
9156,37262.2
2900,90371.8
12831,19976.0
4749,68036.7
10403,30596.8
9977,32770.7
12428,21517.1
10790,28854.1
2537,97072.9
13834,35918.9
7262,48554.4
7807,45301.6
13084,19052.7
2910,90168.3
6978,50347.6
6112,56160.8
11382,26075.7
4585,69488.1
10968,27957.7
7845,83591.9
16954,6146.4
10794,28831.7
15422,10545.6
6778,51650.4
2527,97227.1
6923,50677.7
11643,24853.8
12630,45151.3
16753,6657.0
18125,3328.7
12784,20146.4
16162,8285.2
2174,105033.8
16282,7911.1
12881,19804.3
5372,62121.1
18078,3412.2
14327,14330.3
13235,18417.0
2803,91634.0
7646,46202.6
16251,8010.5
3594,79981.0
1702,118293.3
4370,71718.2
3222,85338.8
8669,40096.4
11677,24755.2
7373,47876.1
586,186187.1
10567,54673.0
15692,9689.5
4180,73436.6
16715,16744.0
3426,82263.1
16056,8549.1
7825,87349.9
15302,10950.8
3765,78048.0
565,189059.7
5424,61638.7
8271,42638.9
16519,7256.6
12473,21260.7
515,198483.2
15564,10045.3
1094,144687.8
1686,118790.7
9973,32813.0
1959,110796.5
17933,3754.7
1163,140264.5
2899,90378.5
6184,55558.8
8880,77516.6
9643,34690.7
18496,2531.0
5360,62208.3
13752,16552.0
839,160313.5
8884,38852.1
4897,66709.1
18355,2801.5
18165,7175.3
19596,742.6
641,180076.5
4598,69384.3
14867,12366.1
7137,49310.9
8494,41213.4
7454,47410.9
7329,48149.8
4255,72733.1
7398,47704.3
9948,32949.4
885,156819.3
5027,65293.1
5508,60932.2
5408,61796.3
4,651352.8
3124,86869.3
5899,111232.5
3199,85751.8
12206,22448.3
2539,97040.1
16436,7476.9
3957,75848.4
15934,8883.2
4923,66362.7
10910,28185.8
7945,44492.3
6749,51826.5
6571,52918.2
1161,140306.1
13096,19000.8
580,186895.6
3869,76840.7
13841,36753.2
4259,72694.0
862,158676.7
11266,26617.1
12360,21838.6
6152,55797.8
15926,8929.5
16512,7263.2
10175,31808.5
6920,50683.7
6241,55131.6
9923,33105.9
12259,22225.9
4629,69069.8
8719,39802.6
6967,50440.0
14018,20236.8
2412,99387.7
14436,13940.5
4926,66316.6
14461,13873.7
8502,41149.3
3017,88303.8
5828,58493.2
7336,48121.3
9386,35975.0
11905,23841.8
16106,8434.5
1867,113235.6
6224,55221.2
542,194168.0
2866,90823.5
6020,56722.6
5796,58742.1
7596,46455.6
7751,45651.3
14825,12478.5
8004,44171.6
8629,40344.1
12975,19398.3
792,164185.7
14342,27415.0
1427,128785.6
12024,23250.3
154,318799.5
8272,42628.5
3079,87459.9
1709,118075.6
12551,20988.5
4122,73954.5
7885,44870.8
15547,10100.4
3966,75740.3
2792,91792.2
1923,111725.9
5637,59880.5
575,187419.7
7028,49976.6
6079,56366.9
1842,113909.2
11377,26084.5
8894,38805.1
3478,81635.1
3409,82602.4
19988,280.4
6359,54162.6
3043,87827.2
989,150175.2
11684,24731.4
190,297565.0
10137,31963.2
5266,63065.3
706,172950.5
18356,2798.5
612,183379.3
14713,12880.0
301,251986.7
3505,81337.1
18592,2311.3
1071,145508.0
12064,27655.4
3531,81096.9
1080,145002.9
12004,23343.2
2240,103438.9
10273,31230.5
7747,45684.4
8759,39562.6
8133,72098.7
12885,19788.0
16724,6727.5
4781,67699.2
8137,43415.3
15611,9941.5
9735,34140.0
8508,41117.1
12794,20122.7
15242,11157.0
5800,58674.8
9910,33177.9
7393,47736.8
5054,65048.5
225,274667.9
3437,82129.8
6128,55979.2
11948,23646.3
9430,35741.0
3523,81149.8
1716,117761.5
7247,48619.8
1056,146666.0
3533,81060.5
15266,11087.8
8574,40668.9
9903,33233.1
19980,284.2
12309,22024.0
12859,19884.5
4880,66849.7
4630,69043.2
1232,137814.8
16597,7039.2
17280,5301.4
6257,54927.1
10640,29489.0
4095,74212.4
5074,64882.9
10343,30851.8
4627,69085.6
7306,48261.2
5908,57794.6
8934,38583.3
14359,14200.3
18132,3311.6
965,151315.9
13929,15803.9
13061,19142.9
2930,89818.9
13909,15897.6
4565,69760.5
5141,64317.8
3029,88125.2
2235,103584.3
98,359423.3
18898,1780.4
2608,95539.8
12989,19366.7
9050,37930.2
14137,15078.7
4316,72172.9
10536,29948.2
5737,59103.9
1669,119515.8
15489,10287.2
15550,10087.5
14244,14679.8
10877,60942.1
13001,19324.5
6461,53570.5
6573,52900.9
4634,69012.5
1167,140146.7
2294,102245.0
10860,28451.6
3245,85010.4
7819,45259.8
11366,26151.1
7543,46805.8
14395,14094.7
19033,1555.2
3182,85927.4
4684,68652.3
13822,16280.2
5617,60139.4
2080,107928.4
16027,8632.7
13695,16732.4
9980,32758.5
9508,35352.9
18543,2406.2
262,262941.4
17915,3805.6
13255,18339.4
4170,73533.4
5731,59130.4
6922,50677.7
8655,40167.5
8699,39911.4
1828,114401.2
4881,66846.5
20047,376.8
2429,99093.3
7011,50079.4
5974,57188.3
1987,109976.7
3044,87825.4
9340,36246.9
1870,113213.1
1759,116027.8
2975,89127.1
13040,19188.4
8917,38696.7
17601,5312.6
2014,109356.3
10431,30487.7
6847,51086.2
7475,47239.9
2871,90710.2
665,176491.7
11016,27751.5
2559,96659.4
13301,18127.8
4405,71343.6
10146,31926.4
13112,18917.8
9491,35422.1
6565,52943.7
13592,17086.0
1958,110857.0
7505,47074.4
197,294812.8
8240,42823.8
2996,88747.5
8520,40996.6
2369,100243.1
4516,70176.0
9673,34501.3
15130,11524.9
4337,71995.9
13089,33701.9
202,290982.6
3598,79914.3
5097,64659.6
5732,59123.9
10937,28094.1
6010,56778.4
12369,21799.0
1731,117195.0
5354,62226.3
5436,61540.7
17995,3614.4
13417,17714.4
6828,51240.4
18879,1817.7
6081,56362.9
8709,39847.3
863,158651.0
17771,4135.1
4882,66842.8
14412,14024.3
11499,25450.4
705,173093.5
12935,19601.2
12705,20413.0
3790,77740.0
1657,119959.2
7676,46038.8
7998,44188.7
13389,17814.5
3672,79009.8
1307,133769.2
15442,10476.3
6889,50911.3
17571,4572.7
1880,113042.5
5418,61673.8
3860,76964.1
3385,82829.2
1514,125427.6
17897,3856.3
13851,16161.5
13371,17863.8
8504,41128.5
2026,109120.3
669,176304.4
15653,9811.3
16816,6475.3
3845,154596.2
4543,69925.9
15593,9975.1
5727,59148.5
5773,58867.9
9606,34859.9
7965,44377.8
10319,31012.4
6095,56272.0
16199,8157.0
12228,22334.1
7109,49496.2
14309,14409.5
1323,132983.7
17239,5407.6
17266,5351.9
7810,45295.0
11607,24963.6
13150,18768.3
5791,58763.5
11345,26257.2
10644,29470.1
1684,118828.3
5645,59789.0
19545,814.6
19719,613.8
3720,192300.4
17948,9243.0
16375,7650.6
15861,9131.2
2750,92836.1
12786,20139.5
10744,67941.9
12301,22049.5
12154,22735.0
6148,55830.2
3232,85193.4
13170,18696.3
10921,28137.7
16654,6888.1
6981,50303.1
1070,145568.8
4775,67793.4
3320,83885.0
1701,118422.3
7246,48630.2
6659,52428.5
8018,44122.9
1782,115440.7
6262,54891.0
14570,13475.5
5296,62789.8
9431,35737.2
7830,45181.8
2850,90938.9
872,157757.7
8335,42199.3
1503,125788.4
7406,47670.2
8179,43158.4
6214,55328.9
5315,62583.1
206,288078.7
4622,69136.8
7299,48291.0
9802,33778.1
15125,11542.6
7268,48530.1
505,200327.2
7801,45357.7
1039,147780.6
3942,76011.2
12247,22274.6
17465,11999.9
8645,40233.5
5232,63416.9
10701,29193.7
8698,39913.2
12359,21841.6
18877,1818.7
2790,91898.4
9719,34232.6
18304,2902.4
13700,16724.9
2502,97877.9
15340,12800.9
7606,46404.0
3178,85991.9
15826,22970.9
18742,2080.1
8985,38267.7
6555,52999.4
3173,86062.2
6448,53641.4
11656,24809.6
3651,79368.9
6125,56018.8
15088,11657.5
15174,11359.7
18115,8297.9
391,224205.9
7060,49793.7
5821,58540.6
5445,61453.0
10600,29640.9
2752,92803.5
2057,108442.7
16588,7058.3
5658,59688.5
2619,95239.9
8523,40978.8
64,409991.3
14078,15278.7
2094,107488.6
5466,61224.5
7599,46436.2
9344,36229.0
9209,36999.6
6614,52692.6
5013,65426.1
14248,14661.4
5048,65097.6
10062,32292.9
887,156679.0
9159,37241.5
8413,41746.9
7213,48808.3
8382,41907.2
6728,51939.7
8351,42112.6
1027,148412.8
10311,31064.7
13940,15772.4
8079,43803.7
15247,11148.7
13213,18525.4
15897,9017.7
1005,149447.5
11264,26618.7
4421,71173.2
161,314963.7
5879,58086.9
7225,48764.3
15691,9689.5
10605,29612.7
8496,41206.9
3945,76004.7
16547,15489.6
12138,22811.2
13395,17797.3
1032,148149.7
3146,86585.1
7999,44188.3
4047,74704.7
1604,121805.5
11220,26799.3
3227,85264.8
8778,39427.0
14282,14520.4
783,164752.8
12053,23138.8
10577,29747.3
7476,47236.8
5681,59477.2
6507,53279.8
10422,30511.2
7413,47618.5
2665,94489.3
7950,44454.4
12438,21451.2
11348,26238.8
9036,38018.8
11372,26103.4
11769,24392.7
9482,35457.7
11871,23986.1
5587,60366.1
12530,21075.3
9532,35195.7
3993,75417.5
3645,79428.2
13014,19272.8
1547,123940.7
1281,135234.5
8193,107021.9
1927,111622.0
4798,67558.9
3075,87494.4
2793,91786.7
189,297885.3
11031,27655.6
9928,33093.7
2807,91577.1
2077,107961.1
8326,42288.1
2609,95503.3
10070,32262.1
9323,36351.5
12554,20987.1
15768,9427.2
6682,52276.1
14439,25181.4
3469,81746.2
4691,68596.7
1197,138838.5
6707,52069.9
5226,63505.4
5504,60963.2
2480,98314.9
7311,48237.1
17557,4596.4
11805,24276.7
777,165270.9
1708,118114.2
8898,65555.0
12577,20899.0
12968,19427.6
13370,17863.8
5776,58863.5
4557,69807.5
16777,6573.5
468,207098.1
6542,53060.2
5947,142593.0
12842,20608.5
13904,15934.1
5375,62114.1
16548,7166.0
5584,60374.8
869,157941.5
7664,46101.4
