,superhost,instant_book,bedrooms_group,baths_group,guests_group,min_nights,extra_guest_fee_policy,rating_overall,photos_count,num_reviews,nearest_poi_dist_km,district_listing_count,district_superhost_rate,district_operating_rate,district_entire_home_rate,ttm_pop,photos_tier,review_rate,poi_dist_category,room_type_hotel_room,room_type_private_room,room_type_shared_room,nearest_poi_type_name_레포츠,nearest_poi_type_name_문화시설,nearest_poi_type_name_쇼핑,nearest_poi_type_name_숙박,nearest_poi_type_name_여행코스,nearest_poi_type_name_음식점,nearest_poi_type_name_축제공연행사
1421,0,0,5,6,5,2,0,4.84,9,129,0.091,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,0,0.4331184514063979,0,False,False,False,False,False,True,False,False,False,False
3270,0,0,5,6,5,1,0,4.69,20,131,0.103,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.5372815989775999,0,False,False,False,False,False,False,False,False,True,False
9940,1,0,5,6,5,1,0,4.86,50,66,0.053,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,3,0.2500994704329393,0,False,True,False,False,False,False,False,False,True,False
14671,1,1,5,6,5,4,0,4.78,10,9,0.124,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,0,0.0416512400886188,0,False,False,False,False,True,False,False,False,False,False
10180,0,0,5,6,5,2,0,4.54,10,13,0.038,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,0,0.119118521838837,0,False,False,False,False,True,False,False,False,False,False
978,1,0,5,6,5,1,0,4.88,28,48,0.233,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,2,0.2244144175771919,0,False,False,False,False,False,False,False,False,True,False
13457,0,0,5,6,5,1,0,4.94,9,53,0.198,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,0,0.545885255475484,0,False,True,False,False,False,False,False,False,True,False
6844,1,0,5,6,5,5,0,4.82,22,169,0.02,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,1,0.7480027408413803,0,False,False,False,False,True,False,False,False,False,False
2904,1,0,5,6,5,1,0,4.9,18,102,0.024,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,1,0.4414724385229178,0,False,False,False,False,False,False,False,True,False,False
2912,1,0,5,6,4,5,0,4.8,43,5,0.221,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.1037774988838211,0,False,False,False,False,False,False,False,False,False,True
13966,0,1,5,6,4,1,0,4.71,18,21,0.069,1034,0.4410058027079304,0.8839458413926499,0.8317214700193424,744624,1,0.9132419694176138,0,False,False,False,False,False,False,False,False,True,False
14357,0,0,5,6,5,5,0,4.75,15,8,0.162,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.0610523901167444,0,False,True,False,False,False,False,False,False,False,False
6192,0,1,5,6,5,2,0,5.0,17,6,0.018,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.0291460214264742,0,False,False,False,False,False,False,False,False,True,False
11296,0,1,5,6,5,3,1,4.62,24,29,0.083,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.1501929194386259,0,False,True,False,False,False,False,True,False,False,False
13156,0,1,5,6,4,1,0,0.0,26,1,0.065,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,2,0.0913241925731331,0,False,True,False,False,False,False,True,False,False,False
4605,1,0,5,6,5,1,0,4.85,34,267,0.008,1051,0.4081826831588963,0.8943862987630827,0.7136060894386299,516461,2,0.7456746659246933,0,False,False,False,False,False,False,False,False,True,False
10202,0,0,5,6,5,3,0,4.47,13,34,0.369,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,0,0.1439732373061199,1,False,False,False,False,False,False,False,False,True,False
13261,1,0,5,6,5,3,1,4.7,24,86,0.273,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,2,0.3894486566763335,0,False,True,False,False,False,False,False,False,False,False
1815,1,0,5,6,5,6,0,4.99,49,130,0.07,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.4560363409887698,0,False,False,False,False,True,False,False,False,False,False
13826,0,1,5,6,5,1,0,4.26,14,42,0.103,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.2841197342525301,0,False,False,False,False,False,False,True,False,False,False
2091,0,1,5,6,5,3,0,4.8,36,45,0.011,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.2093169281144409,0,False,False,False,False,False,False,False,False,False,True
7526,1,0,5,6,5,2,0,4.93,14,30,0.103,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,1,0.1838742288996707,0,False,True,False,False,False,False,True,False,False,False
9713,1,0,5,6,5,3,0,4.76,36,37,0.17,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,3,0.1637639136753317,0,False,False,False,False,False,False,True,False,False,False
1930,1,1,5,6,5,1,0,4.85,16,34,0.088,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,1,0.1464633404563481,0,False,False,False,False,False,True,False,False,False,False
4829,0,0,5,6,5,1,0,4.22,14,18,0.316,351,0.5982905982905983,0.925925925925926,0.905982905982906,528144,1,0.0826048044670622,1,False,False,False,False,False,False,False,False,False,False
10681,1,0,5,6,5,4,0,4.82,30,113,0.105,351,0.5982905982905983,0.925925925925926,0.905982905982906,528144,2,0.7532580025113622,0,False,False,False,False,False,False,False,False,True,False
8623,1,1,5,6,5,4,0,4.78,16,58,0.282,1051,0.4081826831588963,0.8943862987630827,0.7136060894386299,516461,1,0.9515215986954048,0,False,False,False,False,False,False,False,False,False,False
5087,1,1,5,6,5,1,1,4.87,21,75,0.031,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,1,0.2885947349215225,0,False,False,False,False,False,False,False,False,True,False
7121,1,1,5,6,5,1,0,4.86,45,21,0.14,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.1141552505210086,0,False,False,False,False,False,False,False,False,False,False
15369,0,1,5,6,5,1,0,4.77,16,31,0.062,1051,0.4081826831588963,0.8943862987630827,0.7136060894386299,516461,1,0.4692348373687303,0,False,False,False,False,False,False,False,False,True,False
75,1,1,5,6,4,3,0,4.95,99,19,0.131,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.077232632505863,0,False,False,False,False,True,False,False,False,False,False
2387,0,0,5,6,5,5,0,4.72,23,64,0.025,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.2154084338615044,0,False,False,False,False,False,True,False,False,False,False
6737,1,1,5,6,5,3,0,4.95,11,22,0.21,1034,0.4410058027079304,0.8839458413926499,0.8317214700193424,744624,0,0.0856164380229746,0,False,False,False,False,False,False,False,False,True,False
9033,1,1,5,6,5,1,0,4.78,30,9,0.107,262,0.5229007633587787,0.916030534351145,0.6755725190839694,267641,2,0.0384672919519274,0,False,True,False,False,False,True,False,False,False,False
9272,0,0,5,6,5,1,0,4.82,6,22,0.056,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,0,0.1032088567122872,0,False,True,False,False,False,False,True,False,False,False
4723,1,0,5,6,5,3,0,4.97,43,75,0.064,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.2490660016635417,0,False,False,False,False,True,False,False,False,False,False
17722,1,0,5,6,5,3,0,4.8,37,10,0.07,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,3,0.7610349496929263,0,False,False,False,False,False,True,False,False,False,False
14260,0,1,5,6,5,0,0,4.6,18,10,0.083,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,1,0.0544677139656977,0,False,True,False,False,False,False,True,False,False,False
9689,0,0,5,6,5,6,0,4.75,27,53,0.218,183,0.4644808743169399,0.8907103825136612,0.9289617486338798,258262,2,0.2803194569190276,0,False,False,False,False,False,False,True,False,False,False
13543,1,0,5,6,5,4,0,4.67,15,6,0.075,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,1,0.0606581402147486,0,False,False,False,False,False,False,False,False,True,False
1572,1,0,5,6,5,1,0,4.9,24,49,0.401,1051,0.4081826831588963,0.8943862987630827,0.7136060894386299,516461,2,0.1416103111334307,1,False,False,False,False,False,False,True,False,False,False
6105,0,1,5,6,4,0,0,0.0,57,2,0.045,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.0223651101776336,0,False,False,False,False,False,False,True,False,False,False
9035,1,0,5,6,5,2,0,4.63,19,19,0.02,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,1,0.1233525928497527,0,False,True,False,False,False,False,True,False,False,False
13925,1,1,5,6,5,0,1,4.85,14,13,0.05,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,1,0.0699733559223115,0,False,True,False,False,False,False,False,False,True,False
18337,1,0,5,6,5,1,0,0.0,32,2,0.091,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,2,0.0805801740298076,0,False,True,False,False,False,False,False,True,False,False
12090,0,1,5,6,5,1,0,4.5,14,4,0.076,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,1,0.0526870382944278,0,False,True,False,False,False,True,False,False,False,False
5903,1,1,5,6,5,4,0,4.64,15,14,0.271,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.0578524347286,0,False,False,False,False,False,False,False,False,True,False
3006,1,0,5,6,5,2,0,4.88,53,32,0.158,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.1398265271030717,0,False,False,False,False,False,False,True,False,False,False
10461,0,1,5,6,5,1,0,0.0,5,1,0.231,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,0,0.0167056462294412,0,False,False,False,False,False,False,True,False,False,False
10508,0,1,5,6,5,3,0,4.63,26,30,0.22,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,2,0.1249115204858578,0,False,True,False,False,False,False,False,False,True,False
7795,1,1,5,6,5,18,0,4.87,40,38,0.094,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.149582742286322,0,False,False,False,False,False,True,False,False,False,False
13332,0,1,5,6,5,3,1,4.83,11,6,0.244,862,0.3294663573085847,0.8897911832946636,0.5359628770301624,362689,0,0.0508927431113046,0,False,False,False,False,False,False,True,False,False,False
1640,1,0,5,6,4,2,0,4.82,19,38,0.008,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.1254332393945098,0,False,False,False,False,False,True,False,False,False,False
20076,0,0,5,6,5,30,0,4.5,42,10,0.093,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,3,5.479449052356684,0,False,True,False,False,False,False,False,False,True,False
8398,1,0,5,6,5,7,0,5.0,31,12,0.262,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,2,0.0628617823260861,0,False,False,False,False,False,False,True,False,False,False
13397,0,0,5,6,5,2,0,4.44,6,18,0.134,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,0,0.1033858872324982,0,False,True,False,False,False,False,False,False,True,False
13438,0,1,5,6,5,1,0,4.65,29,134,0.004,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.8597735019102788,0,False,True,False,False,False,False,False,False,False,False
7117,1,0,5,6,5,1,1,4.77,20,26,0.069,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.1249699585437637,0,False,False,False,False,False,False,False,False,True,False
15041,0,1,5,6,5,1,1,3.6,31,5,0.234,806,0.2679900744416873,0.8945409429280397,0.5124069478908189,379647,2,0.087811730105168,0,False,True,False,False,False,False,False,False,True,False
10544,0,1,5,6,5,2,1,0.0,37,2,0.227,280,0.3642857142857142,0.9392857142857144,0.6857142857142857,414688,3,0.0182041594847844,0,False,False,False,False,True,False,False,False,False,False
1628,0,0,5,6,4,3,0,4.6,18,10,0.057,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.0621253063577466,0,False,False,False,False,False,False,True,False,False,False
3170,0,1,5,6,5,4,0,4.93,41,72,0.074,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.2778313707203111,0,False,False,False,False,False,False,False,False,True,False
2461,1,0,5,6,5,4,0,4.97,70,37,0.047,632,0.4477848101265823,0.9129746835443038,0.5474683544303798,427001,3,0.2138604692569188,0,False,False,False,False,False,False,False,True,False,False
11158,1,0,5,6,5,0,0,4.93,20,57,0.028,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,1,0.4313933214910064,0,False,False,False,False,False,False,True,False,False,False
2046,1,1,5,6,5,1,0,4.99,75,87,0.215,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.361145702112305,0,False,False,False,False,False,False,True,False,False,False
3039,0,0,5,6,5,4,0,4.69,29,35,0.181,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,2,0.1795700570541785,0,False,False,False,False,False,False,True,False,False,False
18588,0,1,5,6,5,0,0,0.0,13,2,0.37,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,0,0.0842992588282714,1,False,False,False,False,False,False,False,False,True,False
3324,1,0,5,6,5,1,0,4.84,25,202,0.013,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.8284800228509555,0,False,False,False,False,False,False,True,False,False,False
124,0,1,5,6,5,1,0,4.9,43,82,0.05,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.3414248226613448,0,False,True,False,False,False,False,True,False,False,False
1119,1,0,5,6,4,1,0,4.9,48,10,0.045,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.0612914096332235,0,False,False,False,False,False,False,True,False,False,False
1840,1,1,5,6,5,3,0,4.97,62,31,0.059,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.1441961060343926,0,False,False,False,False,False,False,False,False,False,False
16074,0,0,5,6,5,4,1,4.65,23,68,0.246,351,0.5982905982905983,0.925925925925926,0.905982905982906,528144,2,1.2176559903723525,0,False,False,False,False,False,False,False,False,True,False
9480,0,0,5,6,5,2,0,4.38,14,45,0.034,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.2814786996842516,0,False,False,False,False,False,True,False,False,False,False
2156,1,1,5,6,5,4,0,4.94,31,36,0.03,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.1494396008740572,0,False,False,False,False,False,False,True,False,False,False
16774,1,1,5,6,5,1,0,0.0,39,1,0.05,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.0145730105716553,0,False,True,False,False,False,False,False,False,True,False
17454,0,1,5,6,5,1,0,0.0,11,2,0.015,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,0,0.1522069899385852,0,False,True,False,False,True,False,False,False,False,False
11433,0,0,5,6,5,6,1,4.38,24,8,0.244,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,2,0.0428082189490142,0,False,False,False,False,False,False,False,False,True,False
18389,1,0,5,6,5,4,0,0.0,12,2,0.082,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,0,0.1165840794762996,0,False,False,False,False,False,False,False,False,True,False
2232,1,1,5,6,5,90,0,4.89,25,62,0.076,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.2058945613751945,0,False,False,False,False,False,False,False,False,True,False
4160,1,1,5,6,5,3,0,4.89,39,46,0.012,816,0.4877450980392157,0.8884803921568627,0.8100490196078431,373225,3,0.1703072929644306,0,False,False,False,False,False,True,False,False,False,False
1230,1,1,5,6,5,1,0,4.86,20,64,0.067,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,1,0.2268337194462644,0,False,False,False,False,False,False,True,False,False,False
8156,1,0,5,6,5,28,0,4.89,21,96,0.018,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.3694012606995488,0,False,True,False,False,False,False,False,False,False,False
732,1,1,5,6,5,1,0,4.93,61,44,0.062,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.1992528010902171,0,False,False,False,False,False,False,True,False,False,False
817,1,1,5,6,5,1,0,4.86,123,21,0.062,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.1128122475809172,0,False,False,False,False,False,False,False,False,True,False
12120,1,0,5,6,5,4,0,5.0,11,9,0.135,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,0,0.0671867413147195,0,False,False,False,False,False,False,False,False,False,True
11076,0,1,5,6,5,1,0,4.6,9,93,0.064,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,0,0.8847031879309059,0,False,True,False,False,True,False,False,False,False,False
5068,0,1,5,6,5,1,0,4.73,27,30,0.139,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,2,0.115437893968609,0,False,False,False,False,False,True,False,False,False,False
11097,0,0,5,6,5,2,0,4.77,18,73,0.256,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,1,0.4081632630239684,0,False,False,False,False,False,False,False,False,True,False
15731,0,0,5,6,5,5,0,4.57,14,14,0.086,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,1,0.2701138284755194,0,False,False,False,False,False,False,True,False,False,False
4066,1,1,5,6,5,3,0,4.9,60,39,0.075,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.1921750261546514,0,False,False,False,False,False,False,False,False,False,False
14257,1,0,5,6,5,1,0,4.67,66,6,0.032,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,3,0.1660439970653383,0,False,False,False,False,False,False,True,False,False,False
2725,0,0,5,6,5,2,0,4.88,9,51,0.093,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,0,0.1855591326545539,0,False,False,False,False,True,False,False,False,False,False
1789,1,0,5,6,4,1,0,4.87,40,109,0.053,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.5832619831803191,0,False,False,False,False,False,False,False,False,False,False
11428,1,0,5,6,5,2,0,4.75,15,20,0.021,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,1,0.0948002081111048,0,False,True,False,False,False,False,False,False,True,False
613,1,0,5,6,4,3,0,4.9,52,58,0.195,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,3,0.3171738697007417,0,False,False,False,False,True,False,False,False,False,False
9807,0,0,5,6,5,4,0,4.88,35,8,0.266,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,2,0.0399960002,0,False,False,False,False,False,True,False,False,False,False
